Text,Title
 بهرام عین‌اللهی گزینه پیشنهادی وزارت بهداشت، درمان و آموزش پزشکی دولت سیزدهم از مجلس رای اعتماد گرفت.  ,politics
 حسین امیرعبداللهیان با رای نمایندگان مجلس شورای اسلامی به عنوان وزیر امور خارجه دولت سیزدهم انتخاب شد.  ,politics
 عیسی زارع پور وزیر پیشنهادی ارتباطات و فناوری اطلاعات با کسب رای اعتماد از مجلس به دولت سیزدهم راه یافت.  ,politics
 نمایندگان مجلس شورای اسلامی با رای قاطع خود حجت الاسلام سیداسماعیل خطیب را به عنوان وزیر اطلاعات دولت سیزدهم انتخاب کردند.  ,politics
 نمایندگان مجلس شورای اسلامی با تصدی حسین باغ گلی برای وزارت آموزش و پرورش مخالفت کردند.  ,politics
    دفاعی و امنیتیتهران-ایرنا- مرکز فرماندهی و کنترل گروه پدافند هوایی حضرت معصومه (س) فردوی قم با حضور فرمانده نیروی پدافند هوایی ارتش و در آستانه دهم شهریور روز نیروی پدافند هوایی افتتاح…  ,politics
 فرماندار گالیکش واقع درشرق استان گلستان از اختصاص مبلغ ۹۰۰ میلیارد ریال از منابع ملی برای تکمیل پروژه احداث بیمارستان ۹۱ تخت‌خوابی این شهرستان درسال جاری…  ,politics
 رئیس شورای هماهنگی تبلیغات اسلامی استان تهران گفت: مراسم هشتم شهریور به صورت محدود در بهشت‌زهرا برگزار می‌شود.  ,politics
 کارشناس مسائل سیاسی و معاون دفتر نشر آثار رهبر معظم انقلاب نوشت: رهبر معظم انقلاب اسلامی تاکنون واکسن خاصی را ممنوع نکرده‌اند.  ,politics
    مجلستهران-ایرنا- رییس جمهوری با تاکید بر اینکه کوچکترین ناسلامتی در دولت تحمل نخواهد شد، گفت: تمام دست اندرکاران دولت باید بدانند که سلامت و پاکدستی شرط اساسی است و دولتی که می‌خواهد…  ,politics
 دوازدهمین جلسه علنی مجلس شورای اسلامی برای بررسی وزرای پیشنهادی دولت سیزدهم آغاز شد.  ,politics
 آیت الله سید ابراهیم رییسی در آخرین روز بررسی صلاحیت وزیران پیشنهادی خود برای دفاع از کابینه در مجلس شورای اسلامی حضور یافت.  ,politics
 نمایندگان مجلس شورای اسلامی با برگزاری شیفت سوم مجلس شورای اسلامی موافقت کردند.  ,politics
    دفاعی و امنیتیتهران-ایرنا- رییس سازمان بسیج مستضعفین گفت: تلاش برای ساخت واکسن که نیاز کشور بود برخلاف سم پاشی های دشمنان در شش مسیر مطمئن در جریان است و این علیرغم خرید واکسن از راه های…  ,politics
 عضو کمیسیون عمران مجلس شورای اسلامی وزیر پیشنهادی ورزش و جوانان را مورد تایید جامعه ورزشی کشور برای این وزارتخانه دانست و وی را عاملی برای هویت بخشی به جوانان…  ,politics
    مجلستهران-ایرنا- نایب رییس کمیسیون برنامه و بودجه مجلس شورای اسلامی، برنامه گزینه پیشنهادی وزارت ورزش را فاقد آینده نگری و واقع بینی لازم عنوان کرد و گفت: برنامه ارائه شده سجادی…  ,politics
 هم‌زمان با فرایند رای اعتماد مجلس به وزرای پیشنهادی دولت سیزدهم، بررسی فعالیت و میزان تاثیرگذاری فراکسیون های سیاسی مجلس یازدهم، از نقش متفاوت این فراکسیون‌ها…  ,politics
    سیاست خارجیتهران-ایرنا- سفیر ایران در برزیل ظهور داعش را از تبعات مداخله خارجی در منطقه برشمرد و مقابله با تهدیدات تروریستی در حوزه منطقه‌ای را از مهمترین اولویت‌های ایران ذکر کرد.  ,politics
نماینده بجنورد در موافقت با وزیر پیشنهادی ورزش گفت:ضعف کاروان‌های ورزشی ،تعلیق و محرومیت فدراسیون‌های ورزشی در وزارتخانه ورزش وجود دارد و کارشناس این حوزه باید…  ,politics
 وزیر پیشنهادی ورزش و جوانان گفت: تحول نه فقط خواست ما بلکه ضرورت این دوره است و وزارت ورزش و جوانان باید پرچم‌دار این موضوع باشد.  ,politics
    مجلستهران - ایرنا – عضو کمیسیون برنامه، بودجه و محاسبات مجلس شورای اسلامی، وزیر پیشنهادی ورزش را قهرمان ملی و متخصص ورزشی عنوان کرد و گفت: فعالیت وزیر پیشنهادی در بخش خصوصی ناشی…  ,politics
 رییس دفتر رییس جمهوری گفت: دولت سیزدهم برای جبران کاستی‌ها، کار جهادی و خدمت به مردمی که شایسته‌ترین‌ها برای خدمت هستند، کمر همت بسته است.  ,politics
 نماینده مخالف وزیر پیشنهادی ورزش و جوانان گفت: سابقه وزیر پیشنهادی در معاونت ورزش و جوانان نشان داد متاسفانه در آن دوره موجب تعلیق بسیاری از فدراسیون‌های ما…  ,politics
 وزیر پیشنهادی آموزش و پرورش در توئیتی عنوان کرد که مرکز پژوهش‌های مجلس برنامه‌های او را منطبق با سند تحول بنیادین و سایر اسناد بالادستی آموزش و پرورش دانسته…  ,politics
 رییس فراکسیون ورزش مجلس گفت: کسی می‌تواند کشتی به‌ گِل نشسته ورزش و جوانان را نجات دهد که از جنس انقلاب باشد و این ویژگی در آقای سجادی در ۳۰ سال و ۴۲ سالی که…  ,politics
 نمایندگان مجلس شورای اسلامی پس از سخنان رییس جمهوری، رای خود را درباره وزرای پیشنهادی دولت سیزدهم مخفی به صندوق می‌اندازند.  ,politics
 نماینده مردم تهران، ری، شمیرانات، اسلامشهر و پردیس در مجلس شورای اسلامی گفت: روحیه وزیر پیشنهادی ورزش و جوانان با دولت مردمی و حامی طبقات محروم آیت الله رییسی…  ,politics
 کمیسیون فرهنگی مجلس شورای اسلامی برنامه‌های ارایه شده سجادی وزیر پیشنهادی وزارت ورزش و جوانان را تایید نکرد.  ,politics
 عضو کمیسیون عمران مجلس شورای اسلامی وزیر پیشنهادی نیرو را مدیری توانا برای توفیق در برآورده کردن مطالبات مردم عنوان کرد.  ,politics
نایب رییس کمیسیون انرژی مجلس گفت: وزیر پیشنهادی دارای کارنامه اجرایی و مدیریتی درخشانی و ۹۰۰ طرح و پروژه اثرگذار را اجرا کرده است.  ,politics
 عضو کمیسیون اقتصادی مجلس برنامه وزیر پیشنهادی نیرو را بلندپروازانه ارزیابی کرد و گفت: اگر ایشان نمی‌توانند حکمرانی در مساله آب و برق را حل کنند، همین امروز…  ,politics
    مجلستهران-ایرنا- نماینده مخالف محرابیان وزیر پیشنهادی نیرو، گفت: میان مدیر ضد فساد با مدیری که اهل فساد نیست تفاوت است، بنابراین انتظار داریم تک تک وزرای دولت آیت الله رییسی ضد…  ,politics
نماینده مردم میانه در مجلس در تذکری گفت: از وزرای پیشنهادی خواهش می کنم قبل از رأی اعتماد، میزان دارایی، ثروت و فهرست اموال خود را دقیقا به مجلس و نمایندگان اعلام…  ,politics
    دفاعی و امنیتیتهران-ایرنا-مسوول برگزاری مسابقات نظامی ارتش های جهان گفت: این بازیها در واقع یک تورنمنت ورزشی نظامی است و جنبه های عملیاتی نظامی دارد.  ,politics
 رییس مجلس شورای اسلامی گفت: اگر وزیر پیشنهادی احساس کند به وی توهینی شده است حق دارد به همان میزان به صورت کتبی یا شفاهی از خود دفاع کند.  ,politics
    تهرانتهران-ایرنا-کلیپ موشن بخشی از بیانات رهبر معظم انقلاب(مدظله العالی) در دیدار با جمعی از مداحان اهل بیت(ع) با موضوع اهمیت مسئله‌ خانواده منتشر شد.  ,politics
 وزیر کشور با صدور پیامی در واپسین روز خدمت در کسوت وزارت کشور از همه مردم عزیز ایران، فعالان عرصه‌های سیاسی، اجتماعی، فرهنگی، اقتصادی و امنیتی و اصحاب رسانه…  ,politics
 نماینده اراک گفت: باید تکلیف وزرا معلوم شود تا سریع‌تر سرکار خود حاضر شوند تا شاهد بازگشت آرامش به بازار باشیم.  ,politics
    دفاعی و امنیتیتهران-ایرنا- سر داور مسابقات نظامی ارتش های جهان گفت: تیم نیروی زمینی ارتش توانسته است از جنگ افزار توپ ۲۳ میلیمتری به خوبی در این روز استفاده کند.  ,politics
 عضو مجمع تشکل های مردم‌نهاد جوانان گفت: انتخاب سیدحمید سجادی به‌عنوان وزیری پیشنهادی ورزش و جوانان که از جنس ورزش هستند نشان از دغدغه‌ها و نگرانی‌های خیرخواهانه…  ,politics
 معاون اول رییس جمهوری با صدور بخشنامه‌ای به کلیه وزارتخانه‌ها، سازمان‌ها، بانک‌ها و شرکت‌های دولتی دستور داد تا از هرگونه جابجایی و عزل و یا نصب مدیران در…  ,politics
    دفاعی و امنیتیتهران-ایرنا- جانشین نیروی پدافند هوایی ارتش گفت: تنوع تولید سامانه های بومی راداری و موشکی انعکاس اقتداری از تلاش های جهادی، با انگیزه و فراگیر پدافند هوایی است که در حرکت…  ,politics
    مجلستهران-ایرنا- عضو کمیسیون آموزش، تحقیقات و فناوری مجلس شورای اسلامی گفت: آقای باغگلی ایده پردازی‌ها و برنامه‌های خوبی برای آموزش و پرورش دارد.  ,politics
    دفاعی و امنیتیتهران-ایرنا- فرمانده منطقه پدافند هوایی شرق گفت: خودگذشتگی و فداکاری پزشکان متعهد و دلسوز به ویژه در دوران مدیریت و مقابله با کرونا، بر کسی پوشیده نیست و با هیچ پاداشی جز…  ,politics
 تحقق شعار انتخاباتی رئیس‌جمهوری یعنی «دولت مردمی، ایران قوی» از رهگذر تشکیل دولتی عدالت‌خواه و در تعامل نزدیک با بدنه جامعه میسر می‌شود. «مردمی‌سازی» و تقویت…  ,politics
    دفاعی و امنیتیتهران-ایرنا- فرمانده منطقه پدافند هوایی شمال‌غرب گفت: مدافعان سلامت باجهادی عظیم صحنه های بی بدیلی را رقم زدند.  ,politics
    مجلستهران-ایرنا- نماینده مردم تهران، اسلامشهر، ری و شمیرانات در مجلس شورای اسلامی گفت: نقد قابل قبول است اما تخریب های صورت گرفته علیه وزیر پیشنهادی آموزش و پرورش غیرمنصفانه است.  ,politics
عضو کمیسیون اقتصادی مجلس با اشاره به اظهارات قبل خود در مورد وزیر پیشنهادی تعاون گفت: بزرگ گویی و بزرگ نمایی وزیر پیشنهادی تعاون، کار و رفاه اجتماعی انحراف است…  ,politics
 عضو کمیسیون انرژی مجلس شورای اسلامی گفت: آب و برق کشور به عنوان پاشنه آشیل دولت سیزدهم فقط با مدیریت وزیر پیشنهادی نیرو قابل حفظ و ترمیم است.  ,politics
 سخنگوی وزارت خارجه با بیان اینکه ایران مصمم به ساختن جهانی عاری از خشونت و افراطی‌گری است، گفت: جمهوری اسلامی ایران به عنوان کشوری که از ابتدای تأسیس همواره…  ,politics
 نماینده مردم تهران در تذکری از وزیران دولت سیزدهم خواست برای ملاقات با نمایندگان مردم وقت گذاشته و با مردم و مجلس شفاف باشند.  ,politics
 عضو هیات رییسه کمیسیون انرژی مجلس شورای اسلامی در موافقت با وزیر پیشنهادی نیرو گفت: محرابیان اهل تعامل و مشورت است و در بحرانی‌ترین شرایط جرات کرد مسوولیت وزارت…  ,politics
    دفاعی و امنیتیتهران-ایرنا- جانشین نیروی پدافند هوایی ارتش، تنوع تولید سامانه‌های بومی راداری و موشکی را انعکاس اقتدار تلاش‌های جهادی، با انگیزه و فراگیر پدافند هوایی عنوان کرد و گفت: قطعا…  ,politics
 نماینده مخالف وزیر پیشنهادی نیرو علت قطعی برق را مدیریت ناکارآمد عنوان کرد وگفت: وزیر پیشنهادی نیرو برای قطع نشدن برق و مدیریت آن در زمستان و تابستان پیش رو…  ,politics
 اولین دوره مسابقه جهت یابی (نصف النهار) از سری مسابقات بین المللی نظامی روسیه ۲۰۲۱ با شرکت میزبان و کشورهای ایران، ویتنام، لائوس، چین، بلاروس و ارمنستان در…  ,politics
 معاون اول رییس جمهوری، اصلاح و ابلاغ تعرفه‌های خدمات تشخیصی و درمانی بخش خیریه و موقوفه در سال ۱۴۰۰، و همچنین آیین‌نامه پرداخت اعضای هیات علمی و پزشکان تمام‌وقت…  ,politics
    دولتتهران-ایرنا-آیت الله سید ابراهیم رییسی رییس جمهور، با صدور حکمی محسن رضایی میرقائد را به سمت معاون اقتصادی رییس جمهور، دبیر شورای عالی هماهنگی اقتصادی سران قوا و دبیر ستاد…  ,politics
 معاون اول رییس جمهوری گفت: ذخیره کالاهای اساسی در کشور به نقطه مطمئن و خوبی رسیده است.  ,politics
 نمایشگاه فرش دستبافت ورزشی ایران روز چهارشنبه و با حضور «محمود خسروی وفا» رییس کمیته پارالمپیک، «هادی رضایی» سرپرست کاروان و «مرتضی رحمانی موحد» سفیر کشورمان…  ,politics
    مجلستهران-ایرنا- سخنگوی کمیسیون انرژی مجلس با قرائت گزارش کمیسیون متبوع خود درباره وزیر پیشنهادی نیرو گفت: برنامه پیشنهادی محرابیان با اسناد بالادستی و تکالیف قانونی باقیمانده…  ,politics
    مجلستهران-ایرنا- عضو کمیسیون کشاورزی مجلس شورای اسلامی گفت: آقای سجادی از بدنه وزارت ورزش است و با برنامه‌هایی که دارد حوزه ورزش و جوانان را متحول می‌کند.  ,politics
کمیسیون عمران مجلس شورای اسلامی طی گزارشی، برنامه وزیر پیشنهادی نیرو را تایید کرد.  ,politics
 فرمانده نیروی زمینی سپاه پاسداران انقلاب اسلامی گفت: ما در نیروی زمینی سپاه کل ظرفیت بیمارستان‌های ثابت خود در استان‌ها را در اختیار وزارت بهداشت، درمان و…  ,politics
 عضو کمیسیون اقتصادی مجلس گفت: وزیر پیشنهادی ورزش و جوانان، تحصیلات مرتبطی با ورزش و مدیریت دارد و از سنین پایین و پایه در ورزش کشور رشد کرده و سال‌ها در ورزش…  ,politics
 سخنگوی کمیسیون کشاورزی، آب، منابع طبیعی و محیط زیست مجلس شورای اسلامی با اشاره به ۳۵۰ طرحی که توسط وزیر پیشنهادی نیرو در قالب مهر ماندگار اجرا شده، وی را فردی…  ,politics
 دبیرکل حزب سبز، کابینه سیزدهم را غیرسیاسی و عملیاتی عنوان کرد و گفت: وزرای پیشنهادی اهل میدان، عمل و حل مشکلات هستند و در پی جناح‌بندی و مناسبات سیاسی نیستند.  ,politics
 معاون اول رییس جمهوری، مصوبه مربوط به حق امتیاز صدور پروانه‌های ارائه خدمات پستی داخلی و بین‌الملل و همچنین جرایم تخلفات دارندگان پروانه ارائه خدمات پستی غیردولتی…  ,politics
 عضو کمیسیون اجتماعی مجلس در رابطه توانایی وزیر پیشنهادی نفت و آشنایی سیدجواد اوجی با حوزه وزارت نفت،  گفت: اوجی در سازمان‌ها و نهادهای دولتی و بخش خصوصی مرتبط…  ,politics
 عضو کمیسیون امنیت ملی وسیاست خارجی مجلس شورای اسلامی از برگزاری جلسه غیر علنی نمایندگان درباره وزیر پیشنهادی نفت خبر داد.  ,politics
 مدیر کل نوسازی، توسعه و تجهیز مدارس استان همدان گفت که بهره برداری از چهار طرح عمرانی نوسازی مدارس همزمان با هفته دولت در مناطق مختلف این استان آغاز می شود.  ,politics
"    دفاعی و امنیتیتهران-ایرنا- رییس سازمان بسیج اصناف ، بازاریان و فعالان اقتصادی کشور از برگزاری رزمایش سراسری ""عاشقان ثارالله""به منظور مقابله با بیماری کرونا در قالب کمک‌های مومنانه امروز…  ",politics
 عضو کمیسیون امنیت ملی مجلس شورای اسلامی گفت: بیشتر برنامه‌های وزرای پیشنهادی دولت کلی گویی، بدون اشاره به جزئیات و فاقد زمان بندی اجرایی است.  ,politics
 امیر سرتیپ «سعید شعبانیان» معاون هماهنگ کننده وزارت دفاع و پشتیبانی نیروهای مسلح در حاشیه مسابقات بین المللی نظامی روسیه ۲۰۲۱ در مسکو از غرفه فرهنگی و هنری…  ,politics
    دولتتهران-ایرنا- معاون رییس‌جمهور در امور مجلس در پیامی درگذشت علامه محمدرضا حکیمی عالم و متفکّر برجسته را تسلیت گفت.  ,politics
 رییس مجلس شورای اسلامی در واکنش به اظهارات نماینده دشتستان در مورد حوادث اخیر زندان اوین گفت: کمیسیون اصل ۹۰ مجلس حوادث زندان اوین را با هماهنگی دادستان کل بررسی…  ,politics
    همدانهمدان_ایرنا_ استاندار همدان گفت که هفته دولت فرصتی در راستای تبیین خدمات نظام جمهوری اسلامی برای آحاد مردم است، نظامی که در طول بیش از چهار دهه فعالیت توانسته به موفقیت‌های…  ,politics
 رییس‌جمهوری در پیامی درگذشت حاجیه خانم جمیله فیاض منفرد، مادر بزرگوار شهیدان والامقام حسن، حسین و محمدرضا خلخالی را تسلیت گفت.  ,politics
 نایب رییس اول کمیسیون اجتماعی مجلس شورای اسلامی، تحول در ساختار سازمانی وزارتخانه و بهبود فروش نفت را از جمله تعهدات قابل اجرای وزیر پیشنهادی نفت عنوان کرد.  ,politics
 نماینده مردم بوکان در مجلس یازدهم، وزیر پیشنهادی نفت را فردی توانمند، شجاع و بصیر و آگاه توصیف کرد و گفت: اوجی از بدنه صنعت نفت و آشنا با مسائل حوزه نفت و انرژی…  ,politics
    مجلستهران-ایرنا- عضو کمیسیون برنامه و بودجه و نماینده مردم تهران در مجلس شورای اسلامی گفت: امروز نفوذ از پنجره فساد به کشور وارد شده است، اگر فخری‌زاده‌های ما را می‌زنند به دلیل…  ,politics
 نماینده مردم خمینی شهر در مجلس شورای اسلامی، گفت: از وزیر پیشنهادی نفت می‌خواهم برای کسب اعتماد به کسی که قرار است یکی از عرصه‌های ثروت کشور را به دست او بسپارند…  ,politics
    مجلستهران-ایرنا- نماینده مردم لارستان در مجلس شورای اسلامی گفت: وزیر پیشنهادی نفت از بدنه وزارت نفت است و نقطه قوت وی در این است که در بخش‌های مختلف حوزه نفت کار کرده است.  ,politics
 کمیسیون صنایع و معادن مجلس شورای اسلامی صلاحیت و برنامه‌های جواد اوجی وزیر پیشنهادی نفت را تایید کرد.  ,politics
 نماینده مردم نیشابور و فیروزه با بیان اینکه ادغام وزارتخانه‌های نفت و نیرو یک چالش و ابر چالش پرداخته شده در همه دولت‌ها بوده است، گفت: بعد از روی کار آمدن دولت،…  ,politics
 نماینده ولی‌فقیه در استان مرکزی و امام جمعه اراک گفت: تعهد به آرمان‌های امام راحل، مقام معظم رهبری، خون شهدا و نظام اسلامی و تقوای الهی ملاک نمایندگان مردم…  ,politics
 عضو کمیسیون صنایع و معادن مجلس گفت: تجربه وزیر پیشنهادی نفت در حوزه گاز است اما مسئله و اولویت اصلی وزارت نفت بحث تجارت و فروش نفت و بازگشت ارز آن به کشور در…  ,politics
 سخنگوی کمیسیون انرژی مجلس شورای اسلامی، صلاحیت و برنامه‌های وزیر پیشنهادی نفت را تایید و منطبق با اسناد بالادستی برشمرد.  ,politics
 وزیر پیشنهادی میراث‌فرهنگی، گردشگری و صنایع‌دستی گفت: سه ضلع میراث فرهنگی، گردشگری و صنایع دستی مساوی، متعادل و ترازمند است و هیچکدام بر دیگری ارجحیت ندارد.…  ,politics
 ششمین دوره مسابقات بین المللی جام دریا با حضور حدود ۴۰۰ نیروی نظامی از کشورهای روسیه، آذربایجان، قزاقزستان و ایران صبح امروز چهارشنبه  در بندر انزلی آغاز شد.  ,politics
    مجمع تشخیصتهران-ایرنا- عضو مجمع تشخیص مصلحت نظام با بیان این که افراد انقلابی و کارآمد برای کابینه معرفی شده اند گفت: رییس جمهوری در معرفی کابینه، دقت شایسته و تلاش‌های ارزشمندی به…  ,politics
 محمد جواد ظریف درگذشت منصور غروی، سفیر اسبق جمهوری اسلامی ایران در دانمارک و همچنین مدیرکل اسبق کنسولی را تسلیت گفت  ,politics
 دهمین جلسه مجلس شورای اسلامی برای بررسی صلاحیت وزرای پیشنهادی دولت سیزدهم آغاز شد.  ,politics
 عضو کمیسیون صنایع و معادن مجلس گفت: در برنامه های وزیر پیشنهادی میراث فرهنگی و در بخش صنایع دستی صرفا از سیاست جدایی فرش دستباف و صنایع دستی انتقاد شده است و…  ,politics
 نماینده مردم تهران در مجلس شورای اسلامی با بیان اینکه ضرغامی برای جذب توریسم و صنایع دستی برنامه دارد،‌گفت:ضرغامی مرد میدان هنر و عمل است و در صدا و سیما مدیریت…  ,politics
 نمایندگان مخالف و موافق وزیر پیشنهادی میراث فرهنگی، گردشگری و صنایع دستی در نوبت آخر شامگاه سه‌شنبه (دوم شهریور) با طرح دیدگاه و بیان نقد و نظرها، صلاحیت و برنامه…  ,politics
 عضو کمیسیون کشاورزی، آب و منابع طبیعی مجلس گفت: میزان انطباق و همسویی وزیر پیشنهادی میراث فرهنگی، گردشگری و صنایع دستی با اسناد بالادستی فقط ۶۷ درصد است و ۳۳…  ,politics
    پژوهش بین‌المللتهران ایرنا- پایان مرداد ماه، وزیر امور خارجه ژاپن برای گفت‌ و گو با مقام‌های کشورمان، از جمله رییس جمهوری به تهران سفر کرد. در این دیدار ها، طرفین بر گسترش همکاری های دوجانبه…  ,politics
 استاد حوزه اقتصاد دانشگاه آزاد واحد گنبدکاووس با اشاره به رویکرد جوانگرایی آیت الله رئیسی در خصوص وزرای پیشنهادی کابینه دولت به‌ویژه در حوزه اقتصادی، تصریح…  ,politics
 سخنگوی هیأت رئیسه مجلس شورای اسلامی گفت: برای بررسی صلاحیت و برنامه های وزرای پیشنهادی آیت الله دکتر سید ابراهیم رییسی ۲۷۰ جلسه در ۱۵ کمیسیون تخصصی مجلس برگزار…  ,politics
 ماریا زاخارووا سخنگوی وزارت خارجه روسیه تنها راه برون رفت از وضعیت فعلی برجام را از سرگیری فوری مذاکرات برای احیای توافق هسته ای دانست.  ,politics
 با حضور آیت الله صالحی مدرس رئیس شورای علمای شیعه افغانستان و تعدادی از علمای این کشور روز سه شنبه جلسه شورای علمای شیعه افغانستان برگزار و در پایان این جلسه…  ,politics
 جانشین فرمانده نیروی دریایی ارتش راهبردی جمهوری اسلامی ایران گفت: طی ماه های اخیر شاهد بودیم که ناوگان جمهوری اسلامی ایران در اقیانوس اطلس حضوری پررنگ دارد…  ,politics
 فرمانده سپاه حضرت سیدالشهدا (ع) گفت: سپاه مراکز واکسیناسیون در پردیس را از یک مرکز به چهار مرکز توسعه می‌دهد.  ,politics
    مجلستهران -ایرنا - عضو کمیسیون امور داخلی کشور و شوراها وزیر پیشنهادی میراث فرهنگی، گردشگری و صنایع دستی را مدیری توانا برای تبدیل تهدیدها به فرصت‌ها دانست که با قشر جوان نیز…  ,politics
    مجلستهران-ایرنا- عضو کمیسیون امنیت ملی مجلس در مخالفت با وزیر پیشنهادی با وزیر پیشنهادی میراث فرهنگی، گردشگری و صنایع دستی، گفت: هرچه جست و جو کردم تشابهی در تجربیات و سوابق ضرغامی…  ,politics
