Text,Title
 هفدهمین دوره از «جشنواره فیلم زوریخ» پاییز امسال با نمایش فیلمی درباره گروگان‌گیری یک زوج سوئیسی به دست نیروهای طالبان آغاز به کار می‌کند.  ,cultur
 فراخوان چهارمین جشنواره ملی مد و لباس دیبا از سوی معاونت فرهنگی جهاد دانشگاهی هنر منتشر شد.  ,cultur
 فیلم «زالاوا» نماینده سینمای ایران در بخش مستقل هفته منتقدان ونیز، در دو نوبت در این رویداد سینمایی به نمایش گذاشته خواهد شد.  ,cultur
 گفتگوی زنده انجمن سینمای جوانان ایران پیرامون فیلم کوتاه این هفته با حضور مسعود امینی تیرانی برگزار می‌شود.  ,cultur
 در جلسات ۶۳۷ و ۶۳۸ هیات انتخاب و خرید کتاب وزارت فرهنگ تعداد یک‌هزار و ۷۷ عنوان کتاب به مبلغ ۶۱ میلیارد ریال برای خرید تصویب شد.  ,cultur
 فیلم سینمایی «سازهای ناکوک» اگرچه تلاش دارد رگه‌هایی روان‌شناختی را در پود قصه خود بتند اما تارهای علمی داستان را نادیده می‌گیرد و یک پرداخت ناقص در حوزه روان‌شناسی…  ,cultur
    رادیو و تلویزیونتهران-ایرنا- مجموعه «از ایده تا اکران» به تهیه‌کنندگی ناهید دل آگاه تولید جدید شبکه مستند از امشب، چهارشنبه ساعت ۲۲ پخش می‌شود.  ,cultur
 تولید سریال «راز ناتمام» به کارگردانی و تهیه‌کنندگی امین امانی به روزهای پایانی خود نزدیک می‌شود، قرار است سکانس‌های پایانی مجموعه نیز در کشور ارمنستان مقابل…  ,cultur
 موافقت اصولی فیلم سینمایی «تاجر ونیزی» از سوی شورای پروانه ساخت فیلم‌های سینمایی وزارت فرهنگ و ارشاد صادر شد.  ,cultur
 جشنواره اسپانیایی سن سباستین با اهدای جایزه افتخاری دونستیا به «ماریون کوتیار»، از این ستاره فرانسوی تجلیل می‌کند.  ,cultur
 ستاد برگزاری سی و هفتمین جشنواره موسیقی فجر اعضای هیات انتخاب آثار و گروه‌های این رویداد موسیقایی را معرفی کرد.  ,cultur
 معاون گردشگری وزارت میراث‌فرهنگی، گردشگری و صنایع‌دستی گفت: همزمانی هفته گردشگری ۱۴۰۰ با مناسبت‌های مذهبی و معنوی ماه صفر فرصتی ویژه برای معرفی ظرفیت‌های گردشگری…  ,cultur
 نخستین سمپوزیوم مجسمه‌سازی گل‌گهر شهرستان سیرجان در استان کرمان به عنوان رویداد بزرگ هنری در جنوب شرق کشور با مشارکت هنرمندان کشوری روز چهارشنبه با حضور مسئولان…  ,cultur
 رییس سازمان آموزش‌وپرورش استثنایی گفت: قرآن، عترت و نماز مثلث طلایی نظام تعلیم تربیت است و مسابقات قرآن و عترت و نماز بهترین مسیر تحقق و رشد ساحت اعتقادی و دینی…  ,cultur
 فیلم مستند «رنج زیر پوست» به کارگردانی «محسن جعفری‌راد»، پس از دوسال انتظار در نوبت‌ اکران سینمای هنر و تجربه قرار گرفت.  ,cultur
 راهبر تخصصی پروژه مطالعه و حفاظت مجسمه نادرشاه گفت: مطالعات ارزیابی ایمنی شیوه‌های ممکن در ترمیم و کنترل خوردگی ترک‌های تنشی مجسمه نادرشاه تکمیل شد.  ,cultur
 رئیس بنیاد سعدی ضمن اشاره به اختلاف با بخشی از وزارت علوم، تحقیقات و فناوری در امر آموزش زبان فارسی گفت: آمادگی داریم به هر شخصیت حقیقی یا حقوقی که بخواهد آموزش…  ,cultur
 رضا بهبودی فیلم سینمایی «درخشش» ساخته استنلی کوبریک، کارگردان شهیر آمریکایی را برای نابینایان توضیح‌دار کرد.  ,cultur
    یزدیزد – ایرنا – آسیب‌های فضای مجازی بر نوجوانان کتابی است که توسط فاطمه‌السادات طباطبایی هارونی به رشته تحریر درآمده و در آن نگاهی به اثرات این فضا بر نوجوانان و تهدیدات آن…  ,cultur
 نمایشگاه فرش دستبافت ورزشی ایران روز چهارشنبه و با حضور «محمود خسروی وفا» رییس کمیته پارالمپیک، «هادی رضایی» سرپرست کاروان و «مرتضی رحمانی موحد» سفیر کشورمان…  ,cultur
 مسئله خط و زبان فارسی یا دغدغه‌هایی مانند اینکه هر فرد با یک تلفن همراه یک رسانه دارد، این روزها کمی چالش‌برانگیز شده است؛ اما کارشناسان در پنجمین نشست سخن تاکیدکردند…  ,cultur
 مستندهای «ف- الف» و «در جستجوی خانه خورشید» از چهارشنبه آینده (۱۰ شهریور) نمایش داده می‌شوند.  ,cultur
 فیلم سینمایی «عطرداغ» به کارگردانی علی ابراهیمی در سومین حضور بین المللی خود، به چهل و سومین دوره جشنواره ایتالیایی راه پیدا کرد.  ,cultur
 فرونشست‌ها از شمال دشت اصفهان- برخوار، به صورت یک هلال که از شرق در خوراسگان رو به سوی غرب در رهنان قرار گرفته، در حال پیشروی به سوی مرکز اصفهان است. در زمان…  ,cultur
 برندگان چهل‌ودومین دوره «جوایز کتاب آمریکا» از بین طیف متنوعی از آثار با مضامین مختلف، از هویت شخصی گرفته تا دغدغه‌های زیست محیطی، انتخاب و معرفی شدند.  ,cultur
 با شیوع کرونا و آغاز دوره قرنطینه و خانه‌نشینی، بسیاری بازیگران خارجی برای کسب درآمد به کار صداپیشگی بازی‌های ویدئویی روی آوردند.  ,cultur
 حق بیمه تأمین اجتماعی و سرانه درمان خرداد ۱۴۰۰(سهم فرد) بیش از ۳۹ هزار نفر از بیمه‌شدگان صندوق اعتباری هنر واریز و حق بیمه فصل بهار این اعضا کامل شد.  ,cultur
 یک نمایشگاه هنری مختص بازدیدکنندگان نابینا یا کم بینا با امکان لمس، بو کشیدن و شنیدن تابلوهای نقاشی، در هلند افتتاح شد.  ,cultur
 رئیس گروه اسناد ویژه اداره کل توصیف و پردازش اسناد ملی از توصیف و پردازش اسناد موزه صنعت برق تهران شامل اسناد ورود و سیر تحول برق در ایران توسط کارشناسان خبر…  ,cultur
 وزیر پیشنهادی میراث‌فرهنگی، گردشگری و صنایع‌دستی گفت: سه ضلع میراث فرهنگی، گردشگری و صنایع دستی مساوی، متعادل و ترازمند است و هیچکدام بر دیگری ارجحیت ندارد.…  ,cultur
 عضو کمیسیون صنایع و معادن مجلس گفت: در برنامه های وزیر پیشنهادی میراث فرهنگی و در بخش صنایع دستی صرفا از سیاست جدایی فرش دستباف و صنایع دستی انتقاد شده است و…  ,cultur
 نماینده مردم تهران در مجلس شورای اسلامی با بیان اینکه ضرغامی برای جذب توریسم و صنایع دستی برنامه دارد،‌گفت:ضرغامی مرد میدان هنر و عمل است و در صدا و سیما مدیریت…  ,cultur
 نمایندگان مخالف و موافق وزیر پیشنهادی میراث فرهنگی، گردشگری و صنایع دستی در نوبت آخر شامگاه سه‌شنبه (دوم شهریور) با طرح دیدگاه و بیان نقد و نظرها، صلاحیت و برنامه…  ,cultur
 عضو کمیسیون کشاورزی، آب و منابع طبیعی مجلس گفت: میزان انطباق و همسویی وزیر پیشنهادی میراث فرهنگی، گردشگری و صنایع دستی با اسناد بالادستی فقط ۶۷ درصد است و ۳۳…  ,cultur
 کتاب «آلکساندرای نازنین» با گزیده‌ای از داستان‌های کوتاه به قلم «تاتیانا تالستایا»، چالش‌ها و خصائص برجسته جامعه معاصر روسیه را در روایتی پسامدرن به رشته تحریر…  ,cultur
 «رضا میرکریمی» کارگردان و فیلمنامه‌نویس مطرح ایرانی به عنوان رئیس هیات داوران «جایزه کیم جی سئوک» بیست و ششمین جشنواره فیلم بوسان انتخاب شد.  ,cultur
    مجلستهران -ایرنا - عضو کمیسیون امور داخلی کشور و شوراها وزیر پیشنهادی میراث فرهنگی، گردشگری و صنایع دستی را مدیری توانا برای تبدیل تهدیدها به فرصت‌ها دانست که با قشر جوان نیز…  ,cultur
    دانشگاه‌هاتهران-ایرنا- حجت‌الاسلام محمد اسعدی حافظ و پژوهشگر قرآن کریم و دانشیار گروه قرآن پژوهی پژوهشگاه حوزه و دانشگاه دارفانی را وداع کرد و وزیر علوم به همین مناسبت پیام تسلیتی صادر…  ,cultur
    مجلستهران-ایرنا- عضو کمیسیون امنیت ملی مجلس در مخالفت با وزیر پیشنهادی با وزیر پیشنهادی میراث فرهنگی، گردشگری و صنایع دستی، گفت: هرچه جست و جو کردم تشابهی در تجربیات و سوابق ضرغامی…  ,cultur
 عضو کمیسیون فرهنگی مجلس شورای اسلامی وزیر پیشنهادی میراث فرهنگی، گردشگری و صنایع دستی را توانا برای معرفی هویت تمدنی و گردشگری ایران به جهان ارزیابی کرد.  ,cultur
 عضو کمیسیون شوراها و امور داخلی مجلس شورای اسلامی گفت: بهتر بود ضرغامی به عنوان وزیر ارشاد معرفی می‌شد چون سابقه‌ای در میراث فرهنگی و گردشگری ندارد.  ,cultur
 کمیسیون صنایع و معادن مجلس کمیسیون عزت الله ضرغامی را شایسته تصدی وزارت میراث فرهنگی و گردشگری تشخیص داد و اعلام کرد: رئوس برنامه‌های وزیر پیشنهادی دارای نقاط…  ,cultur
 چهارمین روز برگزاری جلسات علنی مجلس شورای اسلامی برای بررسی صلاحیت وزرای پیشنهادی با اعلام برنامه های وزیر پیشنهادی فرهنگ و ارشاد اسلامی و ارائه نظرات موافق…  ,cultur
 دبیر شورای معارف سیما از حجت الاسلام محمد اسعدی به عنوان قرآن پژوهی یاد کرد که آثار و خدماتش به عنوان میراث معنوی جامعه قرآنی ماندگار و پابرجا خواهد ماند.  ,cultur
 تعداد ١٥ واحد گردشگری گیلان با اشتغال ۱۰۳ نفر در نخستین روز از هفته دولت به بهره برداری رسید.  ,cultur
 مدیر گروه سادات و مفاخر اسلامی بنیاد پژوهش های آستان قدس رضوی از مرحوم استاد محمدرضا حکیمی به عنوان یک روشنفکر برجسته دینی و ذخیره ای برای تاریخ خراسان یاد کرد.  ,cultur
دادستان تهران با اشاره به مرخصی۴هزارو ۷۷۱نفر از زندانیان این استان به مناسبت محرم و شیوع موج جدید کرونا گفت: مقرر شد قبل از اینکه این زندانیان از مرخصی برگردند،…  ,cultur
 سخنگوی شورای صنفی نمایش، گفت: فیلم سینمایی «درخت گردو» ساخته محمدحسین مهدویان از چهارشنبه سوم شهریور 1400 روی پرده سینماها خواهد رفت.  ,cultur
 نماینده ولی‌فقیه و رئیس سازمان اوقاف و امور خیریه در پیامی درگذشت حجت‌الاسلام‌والمسلمین محمد اسعدی استاد قرآن‌پژوه و حافظ و مفسر قرآن کریم را تسلیت گفت.  ,cultur
 مدیرکل آموزش و ترویج معاونت صنایع‌دستی و هنرهای سنتی وزارت میراث‌فرهنگی، گردشگری و صنایع‌دستی از راه‌­اندازی «کمیته مشترک» بین این معاونت و وزارت آموزش و پرورش…  ,cultur
    رادیو و تلویزیونتهران-ایرنا- ویژه‌برنامه پارالمپیک شبکه ورزش همزمان با افتتاحیه مسابقات آغاز می شود.  ,cultur
 معاون فرهنگی و آموزشی بنیاد شهید و امور ایثارگران با اشاره به اینکه توسعه همدلی و تبعیت از ولایت فقیه دو اصل اساسی برای پیشبرد اهداف است، بر نقش هنر در ترویج…  ,cultur
 عضو کمیسیون عمران مجلس شورای اسلامی، وزیر پیشنهادی فرهنگ و ارشاد اسلامی را فردی خوشفکر و جهادی دانست که با پیشینه رسانه‌‎ای خود، اشراف کامل به این وزارتخانه…  ,cultur
 عضو کمیسیون اقتصادی مجلس گفت: برنامه‌های وزیر پیشنهادی فرهنگ و ارشاد اسلامی، کلی، فاقد راهبردها و استراتژی‌های مناسب برای رسیدن به هدف و نقطه مطلوب در چهار سال…  ,cultur
 وزیر پیشنهادی فرهنگ و ارشاد اسلامی با تاکید بر اهمیت به رسمیت شناختن فناوری‌های نوین در دنیای امروز عنوان کرد: با تکیه بر این فناوری‌ها باید وزارت فرهنگ و ارشاد…  ,cultur
    مجلستهران-ایرنا- عضو کمیسیون اقتصادی مجلس محمد مهدی اسماعیلی را چهره ای محبوب بین جوانان انقلابی خواند و گفت: توجه به اقتصاد فرهنگ اهمیت قابل توجهی در برنامه‌های وزیر پیشنهادی…  ,cultur
    تهرانتهران-ایرنا- نمایشگاه گروهی نقاشی، نقاشیخط و خوشنویسی «سفیر» همزمان با ماه محرم ۱۴۴۳ و با حضور ۱۷ هنرمند بنام در گالری پردیس سینمایی ملت برگزار می‌شود.  ,cultur
 مدیرکل دفتر آموزش و ترویج معاونت صنایع‌دستی وزارت میراث‌فرهنگی، گردشگری و صنایع‌دستی گفت: موزه صنایع‌دستی معاصر ایران با حدود یکهزار اثر شامل ۴۰۰ اثر نفیس و…  ,cultur
 مدیرکل حمایت از تولید صنایع‌دستی وزارت میراث‌فرهنگی، گردشگری و صنایع‌دستی از همکاری‌های این وزارتخانه و سازمان ملی استاندارد برای پیگیری موضوع استانداردسازی…  ,cultur
 مدیرکل میراث‌فرهنگی، گردشگری و صنایع‌دستی مازندران گفت: فصل اول کاوش تپه‌کلای روستای ارفه‌ده سوادکوه با کشف نخستین آتشکده ساسانی و پساساسانی به پایان رسید.…  ,cultur
 نماینده مردم تهران با بیان اینکه فرهنگ هر جامعه معیار هویت و موجودیت آن جامعه است، گفت:محمد مهدی اسماعیلی به مشارکت پذیری در امر فرهنگ اعتقاد دارد.  ,cultur
 نماینده مرم تهران، ری، شمیرانات، اسلامشهر و پردیس در مجلس شورای اسلامی گفت: ۸۵ درصد بودجه وزارت فرهنگ و ارشاد اسلامی خارج از شمول است و وزیر پیشنهادی باید بگوید…  ,cultur
 عضو کمیسیون عمران مجلس شورای اسلامی به عنوان نماینده مخالف وزیر پیشنهادی فرهنگ و ارشاد اسلامی، خارج کردن این وزارتخانه از حالت انفعال را نیازمند فردی دانست که…  ,cultur
 تصویربرداری فصل چهارم سریال «از سرنوشت» به کارگردانی محمدرضا خردمندان و تهیه‌کنندگی علی‌اکبر تحویلیان از سر گرفته شد.  ,cultur
 کمیسیون فرهنگی مجلس شورای اسلامی صلاحیت و برنامه‌های محمد مهدی اسماعیلی گزینه پیشنهادی وزارت فرهنگ و ارشاد اسلامی را تایید کرد.  ,cultur
 پیمان فلاحی فیلمساز و پژوهشگر سینما که برای ترجمه دو مقاله در دومین همایش مطالعات فیلم کوتاه تهران منتخب شد، معتقد است خلأ پژوهش در فیلم کوتاه ناشی از اهمیت…  ,cultur
 فرمانده یگان حفاظت اداره کل میراث فرهنگی، گردشگری و صنایع دستی کرمان از دستگیری ۲ حفار غیرمجاز اشیای تاریخی در یکی از محوطه های باستانی شهرستان جیرفت خبر…  ,cultur
 معاون پژوهش، برنامه‌ریزی و توسعه منابع اداره کل آموزش و پرورش مازندران گفت که با تمهیدات صورت گرفته، دانشگاه فرهنگیان این استان امسال ۶۲۸ دانشجو معلم جذب می‌کند…  ,cultur
 فیلم کوتاه «خانه بخت» جوایز بهترین فیلمبرداری و بهترین بازیگر را از جشنواره بین‌المللی فیلم سمورنا ترکیه دریافت کرد.  ,cultur
 وزیر میراث فرهنگی، گردشگری و صنایع دستی در نامه‌های جداگانه به استاندار خراسان رضوی، مراتب ثبت ملی ۱۴ درخت کهنسال و یک پدیده زمین شناختی در فهرست میراث طبیعی…  ,cultur
 کتاب مجموعه مقالات «رودکی وار؛ مقالاتی در شعر و اندیشه رودکی»، زیر نظر دکتر «محمدجواد یاحقی» و توسط انتشارات بنیاد رودکی، به چاپ رسید.  ,cultur
 منتقد ایرانی برای داوری هفتمین جشنواره بین‌المللی مستند «درخت زردآلو» یوجان در شهر ایروان ارمنستان انتخاب شد.  ,cultur
 پژوهشگر حوزه حفاظت و مرمت آثار تاریخی– فرهنگی گفت: طرح مقایسه‌ تطبیقی میان نتایج حاصل از بررسی‌های علمی و مطالعات بصری انجام شده در محصولات عکاسی پایه شیشه‌ای…  ,cultur
 در روزهای ابتدایی ماه شهریور، اولین جابجایی در آنتن شبکه تماشا با پایان مجموعه «شب دهم»، از امشب (اول شهریور) رقم خواهد خورد و مجموعه «ملکاوان» جایگزین خواهد…  ,cultur
 اسناد زیادی درباره فیلم «گاو» در آرشیو ملی ایران (سازمان اسناد و کتابخانه ملی) نگهداری می‌شود که شامل قراردادها، هزینه‌های ساخت، اکران و توفیقات بین‌المللی و…  ,cultur
 شصت و پنجمین دوره «جشنواره بین‌المللی فیلم لندن» با اکران فیلم «تراژدی مکبث» ساخته جوئل کوئن به کار خود پایان می‌دهد.  ,cultur
 تعداد ۷۳ فیلم مستند در بخش بلند، نیمه بلند و کوتاه به بخش مسابقه پنجمین جشنواره تلویزیونی مستند راه یافت.  ,cultur
    فرهنگ و ارشاد اسلامیتهران-ایرنا- مدیر عامل خبرگزاری دانا با اشاره به معرفی وزیر پیشنهادی فرهنگ و ارشاد اسلامی، گفت: از زمان معرفی وزرای دولت سیزدهم شاهد هجمه‌های مختلفی به کابینه و مشخصا به چند…  ,cultur
 مستند نیمه‌بلند «ناخوانده در شهر» روایت زندگی و کار یک پرستار در بیمارستان واسعی شهر سبزوار است؛ یکی از هزاران کادر درمانی که در دوران سخت مواجهه و مقابله با…  ,cultur
 با انتخاب محمدعلی مرآتی، دبیر چهاردهمین جشنواره موسیقی نواحی ایران، اعضای هیات انتخاب آثار و گروه‌های این جشنواره معرفی شدند.  ,cultur
 مراسم تشییع و خاکسپاری علامه محمدرضا حکیمی از اندیشمندان برجسته حوزه دین و فرهنگ امروز دوم شهریورماه با رعایت موازین بهداشتی پیشگیرانه در حرم مطهر امام رضا (ع)…  ,cultur
 مدیرکل میراث فرهنگی، گردشگری و صنایع دستی کرمان می‌گوید این استان باوجود بیشترین جاذبه‌های ثبت جهانی و شرایط و اقلیم بسیار متفاوت و جذاب که در گوشه گوشه خود…  ,cultur
" رئیس هیات مدیره خانه مطبوعات و رسانه‌های کشور برنامه‌های ""محمد مهدی اسماعیلی"" وزیر پیشنهادی فرهنگ و ارشاد اسلامی را در حوزه رسانه‌ها، مثبت و توسعه‌ای ارزیابی…  ",cultur
 نسخه ویژه نابینایان سریال «زخم کاری» ساخته محمدحسین مهدویان و به‌ تهیه‌کنندگی محمدرضا تخت‌کشیان با صدای «گلاره عباسی» منتشر می‌شود.  ,cultur
 پژوهش‌گر و عضو هیات علمی دانشگاه هنر با اشاره به استفاده تعزیه از تمثیل‌ها، گفت: تعزیه در اجرا هم بسیار نمادگراست و با کم‌ترین امکانات، می‌تواند حرف‌های بزرگی…  ,cultur
 عضو فرهنگستان زبان و ادب فارسی نوشت: حکیمی را بی‌گمان باید از مشعل‌داران و منادیان دعوت به انقلاب اسلامی امام خمینی (ره) دانست.  ,cultur
 وزیر میراث‌فرهنگی، گردشگری و صنایع‌دستی با ارسال پیامی با قدردانی از مدیران، معاونان، کارشناسان و کارکنان وزارت میراث‌فرهنگی، گردشگری و صنایع‌دستی در طول مدت…  ,cultur
 تولید مستندی درباره زنده‌یاد «علامه محمدرضا حکیمی» در مرکز گسترش سینمای مستند و تجربی آغاز شده است.  ,cultur
 رییس مرکز گردشگری علمی و فرهنگی دانشجویان ایران گفت: (سیدعزت‌الله) ضرغامی با جوان‌گرایی و نخبه‌گرایی و استفاده از مشاوران، متخصصان و همکاری سازمان‌های مردم‌نهاد،…  ,cultur
 سامانه اسناد فضاهای فرهنگی ایران برای حفاظت از اسناد و ارائه خدمات آرشیوی به پژوهشگران و کارشناسان حوزه فرهنگ و هنر راه‌اندازی می‌شود.  ,cultur
 هر واژه‌ای از زمانی که پدید آمده تا امروز که بر زبان و قلم مردمانِ این دوره جاری می‌شود، سرگذشتی جالب داشته است؛ سرگذشتی که اغلب در پَسِ کاربردهای روزمرۀ واژگان،…  ,cultur
 مدیرکل امور شاهد و ایثارگر وزارت بهداشت، درمان و آموزش پزشکی، اول تا دهم شهریور را زمان ثبت نام نقل و انتقال دانشجویان شاهد و ایثارگر دانشگاه های علوم پزشکی…  ,cultur
 هشتاد شاعر و نویسنده کشورمان در بیانیه‌ای، حمایت خود را از محمد مهدی اسماعیلی وزیر پیشنهادی فرهنگ و ارشاد اسلامی اعلام‌ کردند.  ,cultur
 دریافت دو دُز واکسن کرونا برای شرکت در چهل و ششمین دوره «جشنواره بین‌المللی فیلم تورنتو» الزامی شد.  ,cultur
 زندگی پر از خداحافظی‌های غیرمنتظره است.  ,cultur
 امین فقیری نویسنده شیرازی به نقل از شاپور بنیاد فرهنگور اهل این شهر گفته است:قبل از انقلاب ما سه هزار خواننده داشتیم، بعد از انقلاب هزار و پانصد نفر از آن ها…  ,cultur
 مدیر ادبیات اداره کل حفظ آثار و نشر ارزش‌های دفاع مقدس استان سمنان گفت: ۱۲ عنوان کتاب مکتوب و هشت عنوان کتاب صوتی تیر و مرداد ۱۴۰۰ به همت این اداره کل چاپ شد.  ,cultur
 کارگردان فیلم مستند «رادیوگرافی یک خانواده» گفت: خانواده من می‌توانستند نماینده دو دوران (قبل و بعد از انقلاب) باشند؛ مادرم یکی از کسانی بود که در انقلاب حضوری…  ,cultur
 کتاب لغت‌نامه ترکی آذربایجانی که جلد اول آن به سرپرستی احد بیوته تهیه و تالیف شده، به مدخل حرف آ اختصاص یافته است و نخستین منبع قابل اتکایی به شمار می‌رود که…  ,cultur
 کتاب «تهران _ پرندک» که به‌تازگی از سوی انتشارت نیستان روانه بازار کتاب گشته، داستان مرد مهاجر افغانستانی است که طالبان زندگی‌اش را به کابوسی تکرارشونده بدل…  ,cultur
 این ایام بارش خبرهای ناگوار امان نمی‌دهد. اصغر کریمی، فولکلوریست، مترجم، مردم‌شناس و محقق پرکار و بی سروصدای کشور نیز در اثر عوارض کرونا ما را ترک کرد.  ,cultur
 رئیس سازمان بسیج رسانه معرفی «محمدمهدی اسماعیلی» به عنوان وزیر پیشنهادی فرهنگ و ارشاد اسلامی را یکی از گزینه های خوب برای تصدی این وزارتخانه دانست و گفت: توجه…  ,cultur
    قمقم-ایرنا- آیت الله مهدی هادوی تهرانی از اساتید حوزه علمیه قم در پیامی به مناسبت درگذشت علامه محمدرضا حکیمی از وی به عنوان ادیبی توانمند و اندشیمند نوگرا یاد کرده است.  ,cultur
 مدیرعامل صندوق اعتباری هنر با اشاره به پیگیری‌ها و هماهنگی به عمل آمده با وزارت بهداشت، درمان و آموزش پزشکی، از ارسال اسامی تمامی اعضای صندوق اعتباری هنر برای…  ,cultur
 همین چند روز پیش بود که با هم تلفنی صحبت کردیم‌؛ بیمارستان بود، خوابیده بر تختی، با سه نفر دیگر در یک اتاق، با لوله‌های سبز رنگ هراسناکی که در بینی‌اش فرو رفته…  ,cultur
 مطبش پایین شهر است و در مناسبت‌های مختلف بیماران حاشیه شهر یا خانواده شهدا را رایگان معاینه می‌کند؛ کارش و زندگی پزشکی‌اش را خیلی دوست دارد اما وقتی پای امام…  ,cultur
 تهیه‌کننده فیلم سینمایی «شوکران»، گفت: مهمترین اقدام وزیر فرهنگ و ارشاد اسلامی دولت جدید باید تشکیل شورای عالی سینما که آن هم متشکل از سینماگران باتجربه و کارشناسان…  ,cultur
 وزیر میراث‌فرهنگی، گردشگری و صنایع‌دستی در سه نامه جداگانه به استاندار سیستان‌وبلوچستان مراتب ثبت ملی ۱۴ اثر منقول فرهنگی‌تاریخی را ابلاغ کرد.  ,cultur
 شورای عالی قرآن اعلام کرد: سوگواری در دهه اول محرم امسال توسط هیات‌های مذهبی و معطر شدن فضای این اجتماعات با قرائت آیات قرآن توسط قاریان، آینده برجسته ای را…  ,cultur
 ۲ نشریه علمی دانشجویی شامل بیست و ششمین شماره نشریه علمی دانشجویی «ندا» و نشریه علمی دانشجویی «مراقبت» امروز دوشنبه منتشر شد.  ,cultur
    تهرانتهران-ایرنا- معاون هنری سازمان فرهنگی هنری شهرداری تهران با صدور پیام تسلیت در پی درگذشت استاد صلاح‌الدین علامه‌زاده گفت:ایشان مشارکت خلاقانه و اخلاقی در تعلیم هنر معرق تحت…  ,cultur
 در شرایطی که روند بررسی صلاحیت وزیران پیشنهادی در مجلس جریان دارد، نمایندگان مردم شهرستان های استان کرمان در خانه ملت در حمایت از وزیر پیشنهادی فرهنگ و ارشاد…  ,cultur
 مصطفی جلالی فخر هم منتقد سینماست و هم متخصص بیماری‌های داخلی. صفحه اینستاگرامی این پزشک به خاطر گزارش‌های دست اولی که از اوضاع بیماری کرونا ارائه می‌دهد مورد…  ,cultur
 فیلم‌ سینمایی «کولبرف» به کارگردانی میلاد منصوری در جشنواره فیلم‌ مراقبت انسانی-محیط زیستی در کانادا نمایش داده می‌شود.  ,cultur
 موزه ارامنه تهران پایلوت اجرای طرح تیم مخترعانی شد که در نخستین دوره مسابقات بین‌المللی اختراعات سوئیس توانستند با ساخت وسیله ای برای پایش و حفاظت از اشیای موزه…  ,cultur
 بیش از ۵۰ سال است نویسنده‌ای که شهرتش زبانزد عام و خاص است، بی‌وقفه می‌نویسد، بیشتر داستان‌های او، سفر به ژرفا و اعماق جامعه‌ای بوده که از آن برخاسته و خود آن…  ,cultur
 فراخوان اولین پویش تولید و کنشگری عاشورایی در فضای مجازی با تلفیق سوگواره‌های اشراق؛ بوی سیب و مهر محرم منتشر شد.  ,cultur
تهران-ایرنا- دبیر سالانه ساتین سالانه‌های هنری را محلی برای ارائه آثار نوآورانه یا آثاری با نگرش جدید به هنر عنوان کرد و گفت: ما با تحولاتی که در چهار دهه اخیر در دنیای هنر…  ,cultur
    قمقم-ایرنا- کتاب «اصل قرآنی معاشرت به معروف و بازنگری روابط همسران» نوشته معصومه حافظی توسط انتشارات جامعه الزهرا(ع) چاپ و منتشر شد.  ,cultur
 رییس سازمان اسناد و کتابخانه ملی ایران در افتتاح همایش بین المللی «ایران‌شناسی: تجربه دیروز، وضعیت حال، نگاه به آینده» گفت: معرف هر ملتی فرهنگ آن ملت است که…  ,cultur
